primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612760_Total_2015-16,1610612760,Total,1052,493,3,1.0332699619771863,1.1344231676575685,1.0262537040191586,0.22848701690159967,2015-16,2017-11-20T01:11:00.469,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2016-17,1610612760,Total,1052,463,3,0.9771863117870723,1.1359375248423504,0.9654585609664399,0.26786814907064677,2016-17,2017-11-20T01:11:48.121,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612761_Total_2015-16,1610612761,Total,1066,464,3,0.9559099437148217,1.1198900070597864,1.0015755167102771,0.22608136635906137,2015-16,2017-11-20T01:11:00.469,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2016-17,1610612761,Total,943,435,2,1.0084835630965006,1.1214349103774988,1.0006806300260218,0.2304094397372513,2016-17,2017-11-20T01:11:48.121,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612762_Total_2015-16,1610612762,Total,904,393,2,0.956858407079646,1.1226339316772949,1.0010135083517953,0.26505316550689545,2015-16,2017-11-20T01:11:00.469,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2016-17,1610612762,Total,1017,460,3,1.0147492625368733,1.1533282013722688,1.008944679423178,0.24483137874945088,2016-17,2017-11-20T01:11:48.121,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612763_Total_2015-16,1610612763,Total,982,409,2,0.9032586558044806,1.0961000910845664,0.9873296676410949,0.22590765550687988,2015-16,2017-11-20T01:11:00.469,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2016-17,1610612763,Total,910,389,2,0.9626373626373627,1.149643838937187,0.9704999693263471,0.2536216767480189,2016-17,2017-11-20T01:11:48.121,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612764_Total_2015-16,1610612764,Total,744,336,2,1.0080645161290323,1.146495134142261,1.0179358815166897,0.24935319968451655,2015-16,2017-11-20T01:11:00.469,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2016-17,1610612764,Total,954,428,2,0.9758909853249476,1.1114260263351627,0.9905462186997146,0.2857826033735052,2016-17,2017-11-20T01:11:48.121,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612765_Total_2015-16,1610612765,Total,957,401,2,0.9268547544409613,1.1229904065943201,0.9788106712748439,0.22692481511267823,2015-16,2017-11-20T01:11:00.469,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2016-17,1610612765,Total,1135,494,2,0.9418502202643172,1.1003251880313596,0.9553724540852322,0.24208383596895505,2016-17,2017-11-20T01:11:48.121,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612766_Total_2015-16,1610612766,Total,1013,451,2,1.0029615004935835,1.1565475717770322,0.984166377517247,0.2112844921837656,2015-16,2017-11-20T01:11:00.469,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2016-17,1610612766,Total,949,415,2,0.9957850368809273,1.167699791515751,0.9778822757917658,0.21665525567709465,2016-17,2017-11-20T01:11:48.121,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
