primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612741_RightLong3_2017-18,1610612741,RightLong3,20,7,3,1.05,1.4309088021254184,0.8899999999999999,0.6847779445435822,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612742_Left11FT_2017-18,1610612742,Left11FT,79,27,2,0.6835443037974683,0.9486072908959589,0.6397019706272865,0.2509048171698685,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Left18FT_2017-18,1610612742,Left18FT,108,41,2,0.7592592592592593,0.9705894578798998,0.8462474020840063,0.08431177970392074,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Left23FT_2017-18,1610612742,Left23FT,73,26,2,0.7123287671232876,0.9577292215314267,0.7162767249000548,0.2819654556758732,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Left27FT_2017-18,1610612742,Left27FT,279,104,3,1.118279569892473,1.4506169422830157,1.0497276504558741,0.18521443150492284,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftBaseline11FT_2017-18,1610612742,LeftBaseline11FT,10,4,2,0.8,0.9797958971132713,0.9405608322026234,0.5227704470172103,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftBaseline18FT_2017-18,1610612742,LeftBaseline18FT,36,14,2,0.7777777777777778,0.974996043043569,0.8040612567273486,0.11995329256800889,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftBaseline23FT_2017-18,1610612742,LeftBaseline23FT,11,4,2,0.7272727272727273,0.9620913858416693,0.8766384778012685,0.44403985392909884,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftCorner_2017-18,1610612742,LeftCorner,82,29,3,1.0609756097560976,1.4343143256521447,1.1530502790294426,0.2307638555894629,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftLong3_2017-18,1610612742,LeftLong3,34,6,3,0.5294117647058824,1.143660123248446,0.6311156995860686,0.34981989155121923,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_RestrictedArea_2017-18,1610612742,RestrictedArea,524,328,2,1.251908396946565,0.9677510834650714,1.2108640878198433,0.14359339547204872,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Right11FT_2017-18,1610612742,Right11FT,92,36,2,0.782608695652174,0.9760845356801592,0.8180887585304357,0.211221724234493,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Right18FT_2017-18,1610612742,Right18FT,103,44,2,0.8543689320388349,0.9893389672121929,0.84367255329649,0.1656199585514478,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Right23FT_2017-18,1610612742,Right23FT,89,29,2,0.651685393258427,0.937377690544459,0.7584304239286737,0.19707820778994778,2017-18,2017-12-05T00:06:10.71,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
