primaryKey,teamId,games,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612760_14_Total_2017-18,1610612760,14,Total,1182,526,2,1.021150592216582,1.180234581630838,0.9960981448565861,0.24502504047735002,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_15_Total_2017-18,1610612760,15,Total,1271,565,2,1.018095987411487,1.177611697221605,0.9936849204713076,0.24316745393916453,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_16_Total_2017-18,1610612760,16,Total,1360,603,2,1.0154411764705882,1.1771962376060876,0.9927362926336378,0.24213663501197374,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_17_Total_2017-18,1610612760,17,Total,1450,644,2,1.0144827586206897,1.1740574685073626,0.9937680397993662,0.23916923058073536,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_18_Total_2017-18,1610612760,18,Total,1548,686,2,1.0096899224806202,1.1704961102720486,0.9940370256815395,0.23570014561894867,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_19_Total_2017-18,1610612760,19,Total,1628,715,2,1.0036855036855037,1.172990960316394,0.9928257089835257,0.23958960770740587,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_1_Total_2017-18,1610612760,1,Total,90,39,2,0.9888888888888889,1.1689923908548518,1.0356047409583806,0.2587743739358045,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_20_Total_2017-18,1610612760,20,Total,1724,753,2,0.9988399071925754,1.1729743065345712,0.9894399356516826,0.24286502929229392,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_21_Total_2017-18,1610612760,21,Total,1803,794,2,1.004991680532446,1.171617356284941,0.9917822170889876,0.24382561534916358,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_22_Total_2017-18,1610612760,22,Total,1890,831,2,1.001058201058201,1.1683656299677159,0.9935732489844491,0.2423404843268791,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_23_Total_2017-18,1610612760,23,Total,1971,870,2,1.0015220700152208,1.1645437161672123,0.9935590899432215,0.24044035096567945,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_24_Total_2017-18,1610612760,24,Total,2069,908,2,0.9942000966650556,1.1616413117015743,0.9928493160678695,0.24235690464791593,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_25_Total_2017-18,1610612760,25,Total,2161,944,2,0.99074502545118,1.1623857490410907,0.9924259289503042,0.24127335208361117,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_26_Total_2017-18,1610612760,26,Total,2246,979,2,0.9884238646482636,1.1618181740241544,0.9939379042357221,0.24330684773200204,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_27_Total_2017-18,1610612760,27,Total,2334,1015,2,0.9875749785775493,1.1633211318723173,0.9942240895657706,0.24636666974762428,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_28_Total_2017-18,1610612760,28,Total,2447,1062,2,0.9865140988966081,1.164197372955827,0.9925688718336071,0.24512847468196058,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_29_Total_2017-18,1610612760,29,Total,2532,1098,2,0.9865718799368088,1.1651779223813252,0.9924481349396435,0.24422740252139602,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_2_Total_2017-18,1610612760,2,Total,168,71,2,0.9761904761904762,1.1799534946060832,1.0083207539054106,0.2317230088008717,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_3_Total_2017-18,1610612760,3,Total,264,117,2,1.0113636363636365,1.1725488764945362,1.014934761713667,0.22385335804510445,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_4_Total_2017-18,1610612760,4,Total,353,160,2,1.028328611898017,1.168176606182624,1.0163671724692662,0.23331898678319,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_5_Total_2017-18,1610612760,5,Total,439,203,2,1.041002277904328,1.1605335735744302,1.0123129908102697,0.23551073735487593,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_6_Total_2017-18,1610612760,6,Total,527,242,2,1.0398481973434535,1.167363909361623,1.0114534081848916,0.2444757277745698,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_7_Total_2017-18,1610612760,7,Total,608,282,2,1.0526315789473684,1.1714221770555209,1.003997759898171,0.24563661555503416,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_8_Total_2017-18,1610612760,8,Total,695,317,2,1.0402877697841726,1.175818675424201,1.0060735991451173,0.24130155132141526,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_9_Total_2017-18,1610612760,9,Total,784,357,2,1.038265306122449,1.1752399021356694,1.0027153952033738,0.23739098435696354,2017-18,2017-12-18T08:16:25.726,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612761_10_Total_2017-18,1610612761,10,Total,843,398,2,1.0616844602609727,1.1612528555926533,1.0487539495840943,0.2776245614659609,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_11_Total_2017-18,1610612761,11,Total,941,443,2,1.0637619553666313,1.167289876768386,1.0441449322723388,0.2748540992886055,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_12_Total_2017-18,1610612761,12,Total,1010,475,2,1.0643564356435644,1.1692499210622749,1.0386247029187812,0.2787545845373378,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_13_Total_2017-18,1610612761,13,Total,1088,516,2,1.0762867647058822,1.173649176012248,1.0422007954217503,0.2784444736409855,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_14_Total_2017-18,1610612761,14,Total,1164,561,2,1.0970790378006874,1.1790081409821425,1.0413246657838378,0.27757086014867005,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_15_Total_2017-18,1610612761,15,Total,1242,605,2,1.106280193236715,1.1767921593153268,1.0410458436330434,0.28097858039623513,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_16_Total_2017-18,1610612761,16,Total,1332,645,2,1.0990990990990992,1.1756152688909924,1.0415501362200588,0.28065826106761016,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_17_Total_2017-18,1610612761,17,Total,1419,682,2,1.0937279774489077,1.1784218550067456,1.0418861812716025,0.2769548537758092,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_18_Total_2017-18,1610612761,18,Total,1500,722,2,1.094,1.1769299044548185,1.0397741080010465,0.27789994604887874,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_19_Total_2017-18,1610612761,19,Total,1584,768,2,1.1022727272727273,1.1778232303633174,1.039937605979466,0.28128635307393113,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_1_Total_2017-18,1610612761,1,Total,83,39,2,1.0963855421686748,1.2085484455879871,1.060805457475159,0.24471257138686922,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_20_Total_2017-18,1610612761,20,Total,1682,820,2,1.1082045184304399,1.1780560928641632,1.0398967330410733,0.2803392579092832,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_21_Total_2017-18,1610612761,21,Total,1779,868,2,1.1073636874648678,1.1760428344934457,1.0400107432255503,0.2800595689742627,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_22_Total_2017-18,1610612761,22,Total,1871,912,2,1.107963655799038,1.1779624722653714,1.041506943813512,0.2768632351077603,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_23_Total_2017-18,1610612761,23,Total,1949,949,2,1.108260646485377,1.1796454415083535,1.0412537032517615,0.2759409790731056,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_24_Total_2017-18,1610612761,24,Total,2036,988,2,1.1046168958742633,1.1795400108183054,1.0398694966169588,0.276165327010253,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_25_Total_2017-18,1610612761,25,Total,2116,1020,2,1.0964083175803403,1.1779986679245924,1.0403266037878653,0.2739260699539899,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_26_Total_2017-18,1610612761,26,Total,2208,1060,2,1.091032608695652,1.1765951332690094,1.039175255272967,0.27312378941551785,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_27_Total_2017-18,1610612761,27,Total,2305,1114,2,1.0950108459869847,1.173125055927768,1.0367247412380964,0.2744122715286363,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_28_Total_2017-18,1610612761,28,Total,2390,1150,2,1.0916317991631799,1.1745082895274697,1.0382480272617918,0.2735967193876396,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_2_Total_2017-18,1610612761,2,Total,172,81,2,1.0930232558139534,1.2020129142279614,1.0645290237136962,0.26548141766941374,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_3_Total_2017-18,1610612761,3,Total,252,115,2,1.0555555555555556,1.1939367691876923,1.0729854948526785,0.25469712235801706,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_4_Total_2017-18,1610612761,4,Total,346,158,2,1.0404624277456647,1.1746768415672224,1.0699772240996794,0.2728926530397689,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_5_Total_2017-18,1610612761,5,Total,439,198,2,1.0182232346241458,1.1611146695768801,1.0672310154582914,0.27423620109871744,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_6_Total_2017-18,1610612761,6,Total,526,237,2,1.0133079847908746,1.1559951551289007,1.066692356304684,0.2713993219737758,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_7_Total_2017-18,1610612761,7,Total,611,279,2,1.027823240589198,1.1588462890393523,1.0609809565020363,0.2853551165516508,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_8_Total_2017-18,1610612761,8,Total,682,317,2,1.0483870967741935,1.1635994474917049,1.0557951350920887,0.28209639538864895,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_9_Total_2017-18,1610612761,9,Total,762,354,2,1.041994750656168,1.1562089422257071,1.0502743814698032,0.28255263325194957,2017-18,2017-12-18T08:16:25.726,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612762_10_Total_2017-18,1610612762,10,Total,809,364,2,1.0271940667490729,1.1752504036007771,0.9923089952384225,0.2882406314025651,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_11_Total_2017-18,1610612762,11,Total,908,394,2,0.9911894273127754,1.1704556491693103,0.9890512536495059,0.2932197194745351,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_12_Total_2017-18,1610612762,12,Total,982,419,2,0.9725050916496945,1.1647651430948598,0.9881496467076365,0.29116848880857316,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_13_Total_2017-18,1610612762,13,Total,1067,460,2,0.9821930646672915,1.1660061956093162,0.9897416062906174,0.28838030011497956,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_14_Total_2017-18,1610612762,14,Total,1151,497,2,0.9869678540399652,1.1704456879482608,0.990728229173193,0.28793970656336487,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_15_Total_2017-18,1610612762,15,Total,1230,531,2,0.9926829268292683,1.1780285813548736,0.992584387660042,0.2881249083161432,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_16_Total_2017-18,1610612762,16,Total,1309,570,2,1.001527883880825,1.1797880661383537,0.9914837964530707,0.2873422177700924,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_17_Total_2017-18,1610612762,17,Total,1407,617,2,1.0085287846481876,1.1808401880911292,0.9873633812649323,0.2903446527518705,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_18_Total_2017-18,1610612762,18,Total,1492,647,2,0.9973190348525469,1.179013673109992,0.9825611616860076,0.2901490126596943,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_19_Total_2017-18,1610612762,19,Total,1578,687,2,1.002534854245881,1.1812835548128866,0.9832798430412292,0.2903009384436293,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_1_Total_2017-18,1610612762,1,Total,81,41,2,1.123456790123457,1.148081771611128,1.0542317104152827,0.2309058139956568,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_20_Total_2017-18,1610612762,20,Total,1659,733,2,1.0198915009041591,1.18671153017869,0.9875914942020627,0.29235092866943607,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_21_Total_2017-18,1610612762,21,Total,1746,775,2,1.0252004581901488,1.1881650015581324,0.987351573396056,0.29300284893864886,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_22_Total_2017-18,1610612762,22,Total,1831,824,2,1.040415073730202,1.1914058914209167,0.9880492708123979,0.29290863016054747,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_23_Total_2017-18,1610612762,23,Total,1916,866,2,1.0443632567849688,1.1913109923821812,0.9895785829821743,0.2914210362405021,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_24_Total_2017-18,1610612762,24,Total,1992,909,2,1.055722891566265,1.1941992408410556,0.9935449693364033,0.2900843233709479,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_25_Total_2017-18,1610612762,25,Total,2071,943,2,1.0535972959922744,1.1941129334365785,0.9975244264796949,0.29129544722157835,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_26_Total_2017-18,1610612762,26,Total,2148,977,2,1.0526070763500932,1.1941538616269551,0.9979799700096167,0.29080940549907086,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_27_Total_2017-18,1610612762,27,Total,2224,1010,2,1.0499100719424461,1.1926521104920562,0.9997918450314368,0.2931819099665871,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_28_Total_2017-18,1610612762,28,Total,2315,1052,2,1.0488120950323974,1.1905829621432362,1.0006774182883824,0.2931824777411791,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_29_Total_2017-18,1610612762,29,Total,2398,1092,2,1.0512927439532944,1.1912054352054828,1.0004840771184407,0.2938742694443443,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_2_Total_2017-18,1610612762,2,Total,158,78,2,1.1012658227848102,1.1539139417800817,1.0311407652066955,0.26149621440502896,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_30_Total_2017-18,1610612762,30,Total,2479,1129,2,1.053650665590964,1.1939514872402461,1.0007156926286542,0.2925043629207891,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_3_Total_2017-18,1610612762,3,Total,235,116,2,1.102127659574468,1.1550977414113819,1.0245404839875052,0.2738543529543989,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_4_Total_2017-18,1610612762,4,Total,314,150,2,1.0636942675159236,1.1492535858620654,1.0213157342155543,0.27274601559324857,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_5_Total_2017-18,1610612762,5,Total,391,182,2,1.0332480818414322,1.1427160346725942,1.0082483791673964,0.2800685347170572,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_6_Total_2017-18,1610612762,6,Total,470,219,2,1.0446808510638297,1.1559850751149987,1.0135629646796678,0.28521578691799143,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_7_Total_2017-18,1610612762,7,Total,551,257,2,1.0580762250453721,1.17145539089063,0.9998054239272783,0.28809476444885773,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_8_Total_2017-18,1610612762,8,Total,641,291,2,1.0358814352574104,1.1757924449569737,0.9924946758516792,0.28945596722007283,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_9_Total_2017-18,1610612762,9,Total,721,326,2,1.029126213592233,1.1720202868230407,0.9917402965577874,0.2865593187995553,2017-18,2017-12-18T08:16:25.726,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612763_10_Total_2017-18,1610612763,10,Total,813,358,2,1.007380073800738,1.1747422420466143,1.0117735528534784,0.2532121937352162,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_11_Total_2017-18,1610612763,11,Total,886,393,2,1.0112866817155757,1.1714662212073552,1.0143836275644018,0.24890326892340317,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_12_Total_2017-18,1610612763,12,Total,965,431,2,1.0134715025906735,1.1663791323047519,1.0172595383167637,0.24876721917134956,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_13_Total_2017-18,1610612763,13,Total,1041,468,2,1.021133525456292,1.1685664766768835,1.0145659069448807,0.2521955560669707,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_14_Total_2017-18,1610612763,14,Total,1127,512,2,1.028393966282165,1.1655706406895243,1.020111605440663,0.2502863548375513,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_15_Total_2017-18,1610612763,15,Total,1213,543,2,1.012366034624897,1.1623435226019674,1.0246195485399008,0.24889741907869234,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_16_Total_2017-18,1610612763,16,Total,1299,576,2,1.002309468822171,1.1603512354797656,1.0253508513077456,0.24546470998777312,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_17_Total_2017-18,1610612763,17,Total,1380,613,2,1.0021739130434784,1.1581449054104278,1.027333198290637,0.24407076463296856,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_18_Total_2017-18,1610612763,18,Total,1453,649,2,1.007570543702684,1.1587414928386615,1.0257949220690286,0.24446543908741292,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_19_Total_2017-18,1610612763,19,Total,1533,681,2,1.0019569471624266,1.1578017864125325,1.0217855240923892,0.24551133209557166,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_1_Total_2017-18,1610612763,1,Total,92,39,2,0.9456521739130435,1.1360125768094236,1.0190628939400665,0.2718685194937651,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_20_Total_2017-18,1610612763,20,Total,1610,716,2,1.0043478260869565,1.1596126910752254,1.0171212789940005,0.24675195518509702,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_21_Total_2017-18,1610612763,21,Total,1684,746,2,0.998812351543943,1.1569262722694882,1.0153679596895666,0.24880751371235862,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_22_Total_2017-18,1610612763,22,Total,1768,789,2,1.0073529411764706,1.1594839144338,1.0111257165383338,0.2491544708337191,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_23_Total_2017-18,1610612763,23,Total,1840,823,2,1.0081521739130435,1.157883591569423,1.0102500950264126,0.24916142838564642,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_24_Total_2017-18,1610612763,24,Total,1910,852,2,1.0078534031413613,1.1606285981774156,1.00770078572619,0.24911191789236423,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_25_Total_2017-18,1610612763,25,Total,1992,893,2,1.0120481927710843,1.160275994416686,1.0081506517634033,0.2491425151827981,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_26_Total_2017-18,1610612763,26,Total,2080,932,2,1.0129807692307693,1.1620293752143105,1.006278966275968,0.2502342450310375,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_27_Total_2017-18,1610612763,27,Total,2152,960,2,1.0088289962825279,1.1618214630577473,1.0071150986629611,0.2521472296987108,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_28_Total_2017-18,1610612763,28,Total,2233,991,2,1.0044782803403494,1.1621657780431143,1.005240754774384,0.25467533916435964,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_29_Total_2017-18,1610612763,29,Total,2311,1027,2,1.0069234097793163,1.1637629073294273,1.0052343062417404,0.2539569550645858,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_2_Total_2017-18,1610612763,2,Total,169,75,2,1,1.156407413720993,1.0168328640376743,0.2757172617174393,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_30_Total_2017-18,1610612763,30,Total,2390,1059,2,1.006276150627615,1.16628112218215,1.0031747031357787,0.25481823080869004,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_3_Total_2017-18,1610612763,3,Total,237,104,2,0.9831223628691983,1.1472448917155431,1.0135769172384352,0.2703889489814913,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_4_Total_2017-18,1610612763,4,Total,309,137,2,1.006472491909385,1.1658393576386725,1.0086436705250978,0.2684462875604385,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_5_Total_2017-18,1610612763,5,Total,382,167,2,0.9973821989528796,1.1700867894142095,1.0129154530286588,0.2653935169909741,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_6_Total_2017-18,1610612763,6,Total,467,207,2,1.0171306209850106,1.1796480393985262,1.0136348172256688,0.25942642350419376,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_7_Total_2017-18,1610612763,7,Total,560,239,2,0.9767857142857143,1.1700871566176758,1.0176266661044495,0.2588242185891804,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_8_Total_2017-18,1610612763,8,Total,642,278,2,0.9890965732087228,1.1700598248760083,1.0083096317196127,0.25685570857929957,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_9_Total_2017-18,1610612763,9,Total,726,318,2,1.002754820936639,1.1748011321997427,1.0085953490506874,0.25723270221927613,2017-18,2017-12-18T08:16:25.726,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
