primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612759_Total_2017-18,1610612759,Total,991,461,2,1.0443995963673058,1.1576300722673911,1.008689988545364,0.3186970160645188,2017-18,2017-11-19T00:45:39.084,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
1610612760_Total_2013-14,1610612760,Total,6830,2977,2,0.9749633967789165,1.1441312944173958,1.0143460592321552,0.24104191739952677,2013-14,2017-11-19T01:37:07.452,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2014-15,1610612760,Total,7008,3085,3,0.9777397260273972,1.1364226920460427,1.0150987544623697,0.2346641239827982,2014-15,2017-11-19T01:36:58.011,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2015-16,1610612760,Total,7189,3149,2,0.9688412852969815,1.1302084081050126,1.0215516314260786,0.2328819538473341,2015-16,2017-11-19T01:36:33.193,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2016-17,1610612760,Total,6988,3211,2,1.0224670864338867,1.1445018430400693,1.0221684047885584,0.2532269992228524,2016-17,2017-11-19T00:45:25.28,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2017-18,1610612760,Total,967,423,2,0.9917269906928645,1.1621102902508287,1.0075028742014052,0.32665077012768456,2017-18,2017-11-19T00:45:39.084,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612761_Total_2013-14,1610612761,Total,6567,2954,2,0.9861428353890666,1.1221796617485353,0.997244215477618,0.24121717530469164,2013-14,2017-11-19T01:37:07.452,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2014-15,1610612761,Total,6799,3125,2,1.0127959994116782,1.1315766729381982,1.0013338192663483,0.23208370293463348,2014-15,2017-11-19T01:36:58.011,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2015-16,1610612761,Total,6724,2988,2,0.9949434860202261,1.1482747112046974,1.0006451143278232,0.24127927480519812,2015-16,2017-11-19T01:36:33.193,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2016-17,1610612761,Total,6790,3050,2,1.0151693667157584,1.1619544220088573,1.0069261555739293,0.2491488308086682,2016-17,2017-11-19T00:45:25.28,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2017-18,1610612761,Total,912,425,2,1.0471491228070176,1.1589528450548126,0.9969622179247152,0.30857852497688576,2017-18,2017-11-19T00:45:39.084,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612762_Total_2013-14,1610612762,Total,6639,3138,2,1.0355475222172015,1.1266808189699857,1.0081152890256437,0.23233890719482198,2013-14,2017-11-19T01:37:07.452,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2014-15,1610612762,Total,6583,2933,2,0.9826826674768343,1.1289370372081855,0.9917596171807311,0.24074756802950317,2014-15,2017-11-19T01:36:58.011,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2015-16,1610612762,Total,6546,2917,2,0.9900702719217843,1.1386036876018566,1.0122136851934747,0.23718982566807056,2015-16,2017-11-19T01:36:33.193,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2016-17,1610612762,Total,6716,2977,2,0.9863013698630136,1.139779643788612,1.0079610189044867,0.2492108571024554,2016-17,2017-11-19T00:45:25.28,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2017-18,1610612762,Total,956,430,2,1.032426778242678,1.1821523035998187,0.9904045039034977,0.279082738473725,2017-18,2017-11-19T00:45:39.084,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612763_Total_2013-14,1610612763,Total,6495,2924,2,0.9950731331793687,1.1331550604883376,0.9958895119681118,0.23536923190355724,2013-14,2017-11-19T01:37:07.452,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2014-15,1610612763,Total,6656,2940,2,0.9825721153846154,1.1389346910056946,0.9951098206882677,0.23881554659610493,2014-15,2017-11-19T01:36:58.011,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2015-16,1610612763,Total,6446,2943,3,1.036611852311511,1.1700948143091905,1.0200327023729527,0.23609620712536558,2015-16,2017-11-19T01:36:33.193,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2016-17,1610612763,Total,6454,2859,2,1.011620700340874,1.173388460136516,1.0140815051667025,0.25648627088026343,2016-17,2017-11-19T00:45:25.28,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2017-18,1610612763,Total,894,379,2,0.9608501118568232,1.1564572887724902,1.0187386934320477,0.27643741895919344,2017-18,2017-11-19T00:45:39.084,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612764_Total_2013-14,1610612764,Total,6630,3038,2,1.0087481146304675,1.1299763481654932,0.9893899645557552,0.23709122292505,2013-14,2017-11-19T01:37:07.452,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2014-15,1610612764,Total,6836,2964,3,0.9632826214160327,1.134450678010702,0.9754015576953801,0.24223789686578187,2014-15,2017-11-19T01:36:58.011,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2015-16,1610612764,Total,6856,3167,2,1.0309218203033839,1.149009299694364,0.9890251231528921,0.2477377839079096,2015-16,2017-11-19T01:36:33.193,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2016-17,1610612764,Total,6929,3230,2,1.0483475248953673,1.1600709875189166,1.0003856585663573,0.25271602187576836,2016-17,2017-11-19T00:45:25.28,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2017-18,1610612764,Total,951,442,2,1.0304942166140905,1.1410123660470715,1.0037704142304358,0.34376219144607867,2017-18,2017-11-19T00:45:39.084,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612765_Total_2013-14,1610612765,Total,6817,3206,3,1.0404870177497434,1.1393211785961403,1.006781578902732,0.23650177356178145,2013-14,2017-11-19T01:37:07.452,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2014-15,1610612765,Total,6807,3103,2,1.0049948582341708,1.1312974940748004,0.9971018552438201,0.24176487740683714,2014-15,2017-11-19T01:36:58.011,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2015-16,1610612765,Total,6898,3179,2,1.0078283560452306,1.1217283389190955,0.988810354734252,0.2431655098503738,2015-16,2017-11-19T01:36:33.193,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2016-17,1610612765,Total,6824,3141,2,1.0325322391559202,1.1553419586675282,0.9890672995758492,0.25456660985509094,2016-17,2017-11-19T00:45:25.28,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2017-18,1610612765,Total,977,456,2,1.0491299897645854,1.1595545682796142,0.989417032389332,0.3165674663899141,2017-18,2017-11-19T00:45:39.084,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612766_Total_2013-14,1610612766,Total,6833,3021,3,0.9815600761012733,1.1364969999680659,0.9927691182034506,0.23422939743546228,2013-14,2017-11-19T01:37:07.452,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2014-15,1610612766,Total,6862,3020,2,0.9747886913436316,1.1327404424142853,0.9833778429259249,0.23633918126564593,2014-15,2017-11-19T01:36:58.011,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2015-16,1610612766,Total,6971,3098,2,0.9929708793573375,1.1455949683275057,1.0059489269957869,0.2391970172323614,2015-16,2017-11-19T01:36:33.193,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2016-17,1610612766,Total,7065,3227,2,1.0474168435951876,1.1829835826180821,1.0223926175948648,0.24660115012333636,2016-17,2017-11-19T00:45:25.28,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2017-18,1610612766,Total,1067,463,3,0.9925023430178069,1.172130294432609,0.9879552467784152,0.2999497036679748,2017-18,2017-11-19T00:45:39.084,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
