,playerName,ePPS-PPS,PPS,expectedPPS
214,Hassan Whiteside,0.05215541484686792,0.9518768046198267,1.0040322194666946
70,Ron Baker,0.060142357133462165,0.9641509433962264,1.0242933005296886
108,Jordan Bell,0.06297822565647704,0.940996948118006,1.003975173774483
230,Kawhi Leonard,0.06382344349561786,0.9779179810725552,1.041741424568173
365,Shaun Livingston,0.06487332744971164,0.943502824858757,1.0083761523084687
361,David West,0.06659655678666032,0.9363449691991786,1.002941525985839
41,Willy Hernangomez,0.07160330531970505,0.9405594405594405,1.0121627458791456
142,Brandan Wright,0.07700369748641966,0.9338374291115312,1.010841126597951
152,Ramon Sessions,0.08435853626601297,0.9637681159420289,1.048126652208042
308,Raul Neto,0.09205268523841492,0.8953168044077136,0.9873694896461285
