primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
101108_Right23FT_2017-18,101108,Right23FT,5,1,2,0.4,0.8000000000000002,0.8360693023239418,0.11834360538716121,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_Right27FT_2017-18,101108,Right27FT,94,40,3,1.2765957446808511,1.4832702176964576,1.1034981018051166,0.11810413679378055,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_RightBaseline11FT_2017-18,101108,RightBaseline11FT,3,1,2,0.6666666666666666,0.9428090415820634,0.8545722713864307,0.03212225495655706,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_RightBaseline18FT_2017-18,101108,RightBaseline18FT,2,2,2,2,0,0.8244737607915413,0.08676884275875446,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_RightCorner_2017-18,101108,RightCorner,21,14,3,2,1.4142135623730951,1.1551640026795738,0.10109782973171103,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_RightLong3_2017-18,101108,RightLong3,25,10,3,1.2,1.4696938456699067,0.9219009079835925,0.12438418589811148,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101109_Left11FT_2017-18,101109,Left11FT,35,11,2,0.6285714285714286,0.9284615319583954,0.7822864576735625,0.18294629833400383,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_Left18FT_2017-18,101109,Left18FT,33,10,2,0.6060606060606061,0.9191364174607941,0.7644433845592005,0.14775534756023012,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_Left23FT_2017-18,101109,Left23FT,36,17,2,0.9444444444444444,0.9984555975339681,0.7889453686301526,0.08238833497813347,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_Left27FT_2017-18,101109,Left27FT,83,31,3,1.1204819277108433,1.4511946915579328,1.030801020245719,0.1463647924332029,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_LeftBaseline11FT_2017-18,101109,LeftBaseline11FT,5,2,2,0.8,0.9797958971132713,0.46018781218781213,0.2992609760648348,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_LeftBaseline18FT_2017-18,101109,LeftBaseline18FT,13,5,2,0.7692307692307693,0.9730085108210399,0.7413871262082777,0.0862351457045613,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_LeftBaseline23FT_2017-18,101109,LeftBaseline23FT,3,1,2,0.6666666666666666,0.9428090415820634,0.9058128578676522,0.21109206418957618,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_LeftCorner_2017-18,101109,LeftCorner,30,8,3,0.8,1.3266499161421603,1.0823801275365736,0.18263234430133368,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_LeftLong3_2017-18,101109,LeftLong3,12,1,3,0.25,0.82915619758885,0.6066765357441525,0.2040075501890766,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_RestrictedArea_2017-18,101109,RestrictedArea,205,118,2,1.1512195121951219,0.988500206945587,1.1423866650038836,0.07797525454368998,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_Right11FT_2017-18,101109,Right11FT,26,13,2,1,1,0.7078831703456641,0.22976575278810846,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_Right18FT_2017-18,101109,Right18FT,39,18,2,0.9230769230769231,0.9970370305242864,0.8103810051972201,0.24692562587121106,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
